,Slice,x-grid,y-grid,Poren,num Black pixels
177,517,0,0,1,101
178,518,0,0,0,21
179,519,0,0,1,148
180,520,0,0,1,102
181,521,0,0,1,90
182,522,0,0,0,41
183,523,0,0,0,33
184,524,0,0,1,104
185,525,0,0,0,40
186,526,0,0,0,31
187,527,0,0,0,39
188,528,0,0,0,52
189,529,0,0,0,33
190,530,0,0,0,33
191,531,0,0,1,57
192,532,0,0,0,36
193,533,0,0,0,15
194,534,0,0,1,225
195,535,0,0,1,72
196,536,0,0,1,110
197,537,0,0,1,351
198,538,0,0,1,75
199,539,0,0,1,176
200,540,0,0,1,141
201,541,0,0,1,116
202,542,0,0,1,180
203,543,0,0,1,184
204,544,0,0,1,582
205,545,0,0,1,330
206,546,0,0,1,213
207,547,0,0,1,58
208,548,0,0,1,59
209,549,0,0,0,13
210,550,0,0,0,16
211,551,0,0,0,29
212,552,0,0,1,58
213,553,0,0,0,28
214,554,0,0,1,81
215,555,0,0,0,17
216,556,0,0,0,7
217,557,0,0,0,12
218,558,0,0,1,153
219,559,0,0,1,378
220,560,0,0,1,94
221,561,0,0,0,40
222,562,0,0,1,104
223,563,0,0,1,90
224,564,0,0,0,24
225,565,0,0,1,129
226,566,0,0,1,180
227,567,0,0,0,53
228,568,0,0,0,13
229,569,0,0,1,62
230,570,0,0,0,34
231,571,0,0,0,45
232,572,0,0,0,37
233,573,0,0,0,4
234,574,0,0,0,3
235,575,0,0,0,23
236,576,0,0,0,9
237,577,0,0,1,58
238,578,0,0,0,25
239,579,0,0,1,91
240,580,0,0,0,17
241,581,0,0,0,21
242,582,0,0,0,14
243,583,0,0,1,309
244,584,0,0,1,126
245,585,0,0,1,123
246,586,0,0,0,39
247,587,0,0,0,39
248,588,0,0,0,1
249,589,0,0,0,5
250,590,0,0,0,8
251,591,0,0,1,171
252,592,0,0,1,76
253,593,0,0,1,59
254,594,0,0,1,190
255,595,0,0,1,219
256,596,0,0,1,396
257,597,0,0,1,506
258,598,0,0,1,305
259,599,0,0,0,48
260,600,0,0,0,11
261,601,0,0,1,62
262,602,0,0,0,15
263,603,0,0,0,15
264,604,0,0,0,13
265,605,0,0,0,56
266,606,0,0,0,55
267,607,0,0,1,184
268,608,0,0,1,379
269,609,0,0,1,484
270,610,0,0,1,477
271,611,0,0,1,1233
272,612,0,0,1,994
273,613,0,0,1,422
274,614,0,0,1,309
275,615,0,0,1,143
276,616,0,0,1,91
277,617,0,0,0,49
278,618,0,0,0,40
279,619,0,0,0,21
280,620,0,0,0,41
281,621,0,0,1,60
282,622,0,0,0,15
283,623,0,0,0,5
284,624,0,0,0,3
285,625,0,0,0,9
286,626,0,0,0,31
287,627,0,0,1,165
288,628,0,0,1,59
289,629,0,0,0,24
290,630,0,0,0,26
291,631,0,0,0,0
292,632,0,0,1,93
293,633,0,0,1,296
294,634,0,0,1,319
295,635,0,0,1,115
296,636,0,0,1,174
297,637,0,0,1,716
298,638,0,0,1,368
299,639,0,0,1,396
300,640,0,0,1,424
301,641,0,0,1,115
302,642,0,0,1,95
303,643,0,0,1,89
304,644,0,0,1,58
305,645,0,0,1,265
306,646,0,0,1,818
307,647,0,0,1,1259
308,648,0,0,1,516
309,649,0,0,1,184
310,650,0,0,1,201
311,651,0,0,1,206
312,652,0,0,0,39
313,653,0,0,0,11
314,654,0,0,0,9
315,655,0,0,0,14
316,656,0,0,0,3
317,657,0,0,0,8
318,658,0,0,0,15
319,659,0,0,0,34
320,660,0,0,1,71
321,661,0,0,0,39
322,662,0,0,1,179
323,663,0,0,1,72
324,664,0,0,0,10
325,665,0,0,0,29
326,666,0,0,1,93
327,667,0,0,0,38
328,668,0,0,0,38
329,669,0,0,0,14
330,670,0,0,0,2
331,671,0,0,1,87
332,672,0,0,1,63
333,673,0,0,0,18
334,674,0,0,0,3
335,675,0,0,0,12
336,676,0,0,1,178
337,677,0,0,1,229
338,678,0,0,1,143
339,679,0,0,1,268
340,680,0,0,1,165
341,681,0,0,0,47
342,682,0,0,1,176
343,683,0,0,1,57
344,684,0,0,0,3
345,685,0,0,0,3
346,686,0,0,0,36
347,687,0,0,0,56
348,688,0,0,0,1
349,689,0,0,0,0
350,690,0,0,1,81
351,691,0,0,0,46
352,692,0,0,0,1
353,693,0,0,0,2
354,694,0,0,0,12
355,695,0,0,0,38
356,696,0,0,0,46
357,697,0,0,1,471
358,698,0,0,1,523
359,699,0,0,1,374
360,700,0,0,1,145
361,701,0,0,1,78
362,702,0,0,1,142
363,703,0,0,0,12
364,704,0,0,0,3
365,705,0,0,0,5
366,706,0,0,0,28
367,707,0,0,0,21
368,708,0,0,0,18
369,709,0,0,0,5
370,710,0,0,0,25
371,711,0,0,0,2
372,712,0,0,0,3
373,713,0,0,1,287
374,714,0,0,1,351
375,715,0,0,1,86
376,716,0,0,1,304
377,717,0,0,1,4898
378,718,0,0,1,12266
379,719,0,0,1,13597
380,720,0,0,1,12137
381,721,0,0,1,8873
382,722,0,0,1,7472
383,723,0,0,1,6766
384,724,0,0,1,6993
385,725,0,0,1,6739
386,726,0,0,1,6874
387,727,0,0,1,6234
388,728,0,0,1,6555
389,729,0,0,1,7368
390,730,0,0,1,7068
391,731,0,0,1,7507
392,732,0,0,1,7687
393,733,0,0,1,8384
394,734,0,0,1,8807
395,735,0,0,1,8378
396,736,0,0,1,7542
397,737,0,0,1,7117
398,738,0,0,1,7232
399,739,0,0,1,7224
400,740,0,0,1,6822
401,741,0,0,1,6807
402,742,0,0,1,7574
403,743,0,0,1,7914
404,744,0,0,1,7090
405,745,0,0,1,6860
406,746,0,0,1,6647
407,747,0,0,1,6928
408,748,0,0,1,7189
409,749,0,0,1,6677
410,750,0,0,1,5986
411,751,0,0,1,6974
412,752,0,0,1,6482
413,753,0,0,1,6964
414,754,0,0,1,7440
415,755,0,0,1,7379
416,756,0,0,1,7008
417,757,0,0,1,7104
418,758,0,0,1,6415
419,759,0,0,1,6238
420,760,0,0,1,6504
421,761,0,0,1,5933
422,762,0,0,1,5797
423,763,0,0,1,5900
424,764,0,0,1,6031
425,765,0,0,1,7233
426,766,0,0,1,7231
427,767,0,0,1,6799
428,768,0,0,1,6663
429,769,0,0,1,6343
430,770,0,0,1,6614
431,771,0,0,1,8031
432,772,0,0,1,7974
433,773,0,0,1,7858
434,774,0,0,1,7074
435,775,0,0,1,7633
436,776,0,0,1,7582
437,777,0,0,1,7803
438,778,0,0,1,8650
439,779,0,0,1,8691
440,780,0,0,1,7693
441,781,0,0,1,7455
442,782,0,0,1,7808
443,783,0,0,1,8434
444,784,0,0,1,7896
445,785,0,0,1,7088
446,786,0,0,1,7073
447,787,0,0,1,7015
448,788,0,0,1,7815
449,789,0,0,1,9006
450,790,0,0,1,10131
451,791,0,0,1,9739
452,792,0,0,1,8319
453,793,0,0,1,7293
454,794,0,0,1,7016
455,795,0,0,1,7807
456,796,0,0,1,8749
457,797,0,0,1,8811
458,798,0,0,1,7582
459,799,0,0,1,7119
460,800,0,0,1,7819
461,801,0,0,1,8144
462,802,0,0,1,7802
463,803,0,0,1,7695
464,804,0,0,1,7949
465,805,0,0,1,8738
466,806,0,0,1,9456
467,807,0,0,1,8410
468,808,0,0,1,8535
469,809,0,0,1,7826
470,810,0,0,1,7758
471,811,0,0,1,8082
472,812,0,0,1,7694
473,813,0,0,1,7558
474,814,0,0,1,8338
475,815,0,0,1,6526
476,816,0,0,1,2885
477,817,0,0,1,731
478,818,0,0,1,275
479,819,0,0,1,171
480,820,0,0,0,13
481,821,0,0,0,4
482,822,0,0,0,1
483,823,0,0,0,3
484,824,0,0,0,26
485,825,0,0,0,17
486,826,0,0,0,1
487,827,0,0,0,0
488,828,0,0,0,0
489,829,0,0,0,21
490,830,0,0,0,34
491,831,0,0,1,59
492,832,0,0,1,63
493,833,0,0,0,9
494,834,0,0,0,0
495,835,0,0,0,0
496,836,0,0,0,5
497,837,0,0,0,8
498,838,0,0,0,5
499,839,0,0,0,11
500,840,0,0,0,6
501,841,0,0,0,0
502,842,0,0,0,3
503,843,0,0,0,1
504,844,0,0,0,11
505,845,0,0,0,35
506,846,0,0,0,12
507,847,0,0,0,51
508,848,0,0,1,94
509,849,0,0,1,84
510,850,0,0,0,3
511,851,0,0,0,5
512,852,0,0,0,7
513,853,0,0,0,3
514,854,0,0,0,0
515,855,0,0,0,53
516,856,0,0,1,2231
517,857,0,0,1,8868
518,858,0,0,1,12037
519,859,0,0,1,9230
520,860,0,0,1,3096
521,861,0,0,1,354
522,862,0,0,0,13
523,863,0,0,0,0
524,864,0,0,0,0
525,865,0,0,0,26
526,866,0,0,1,61
527,867,0,0,1,76
528,868,0,0,1,187
529,869,0,0,1,62
530,870,0,0,0,21
531,871,0,0,0,16
532,872,0,0,0,23
533,873,0,0,0,2
534,874,0,0,1,114
535,875,0,0,1,73
536,876,0,0,0,11
537,877,0,0,1,61
538,878,0,0,0,6
539,879,0,0,0,15
540,880,0,0,1,209
541,881,0,0,1,241
542,882,0,0,1,155
543,883,0,0,1,129
544,884,0,0,1,215
545,885,0,0,1,237
546,886,0,0,1,142
547,887,0,0,1,169
548,888,0,0,1,133
549,889,0,0,1,58
550,890,0,0,0,18
551,891,0,0,0,9
552,892,0,0,0,30
553,893,0,0,0,5
554,894,0,0,0,0
555,895,0,0,0,0
556,896,0,0,1,91
557,897,0,0,1,87
558,898,0,0,0,8
559,899,0,0,0,3
560,900,0,0,0,51
561,901,0,0,1,109
562,902,0,0,1,63
563,903,0,0,1,304
564,904,0,0,1,506
565,905,0,0,1,519
566,906,0,0,1,342
567,907,0,0,1,213
568,908,0,0,1,67
569,909,0,0,0,28
570,910,0,0,0,42
571,911,0,0,1,76
572,912,0,0,0,9
573,913,0,0,0,14
574,914,0,0,1,253
575,915,0,0,0,49
576,916,0,0,0,11
577,917,0,0,1,390
578,918,0,0,0,18
579,919,0,0,0,5
580,920,0,0,0,0
581,921,0,0,0,51
582,922,0,0,1,68
583,923,0,0,0,20
584,924,0,0,0,8
585,925,0,0,1,205
586,926,0,0,1,113
587,927,0,0,1,136
588,928,0,0,1,215
589,929,0,0,0,15
590,930,0,0,0,5
591,931,0,0,1,73
592,932,0,0,0,40
593,933,0,0,0,1
594,934,0,0,0,10
595,935,0,0,1,107
596,936,0,0,1,326
597,937,0,0,1,463
598,938,0,0,1,585
599,939,0,0,1,795
600,940,0,0,1,111
601,941,0,0,0,7
602,942,0,0,0,1
603,943,0,0,0,5
604,944,0,0,0,0
605,945,0,0,0,21
606,946,0,0,0,19
607,947,0,0,0,5
608,948,0,0,0,0
609,949,0,0,0,24
610,950,0,0,0,9
611,951,0,0,0,13
612,952,0,0,0,8
613,953,0,0,0,0
614,954,0,0,1,70
615,955,0,0,1,78
616,956,0,0,0,13
617,957,0,0,0,9
618,958,0,0,0,19
619,959,0,0,0,0
620,960,0,0,0,0
621,961,0,0,0,0
622,962,0,0,0,2
623,963,0,0,0,4
624,964,0,0,0,22
625,965,0,0,0,0
626,966,0,0,0,1
627,967,0,0,1,308
628,968,0,0,1,366
629,969,0,0,1,83
630,970,0,0,1,409
631,971,0,0,1,421
632,972,0,0,1,159
633,973,0,0,1,201
634,974,0,0,0,53
635,975,0,0,0,5
636,976,0,0,0,42
637,977,0,0,0,3
638,978,0,0,0,0
639,979,0,0,0,10
640,980,0,0,0,40
641,981,0,0,0,27
642,982,0,0,0,4
643,983,0,0,0,3
644,984,0,0,0,10
645,985,0,0,0,11
646,986,0,0,0,5
647,987,0,0,0,45
648,988,0,0,0,20
649,989,0,0,0,6
650,990,0,0,0,47
651,991,0,0,1,256
652,992,0,0,1,202
653,993,0,0,1,57
654,994,0,0,0,42
655,995,0,0,1,276
656,996,0,0,1,702
657,997,0,0,1,991
658,998,0,0,1,467
659,999,0,0,1,259
660,1000,0,0,0,49
661,1001,0,0,0,10
662,1002,0,0,0,9
663,1003,0,0,0,9
664,1004,0,0,0,7
665,1005,0,0,1,70
666,1006,0,0,1,61
667,1007,0,0,1,596
668,1008,0,0,1,1850
669,1009,0,0,1,1892
670,1010,0,0,1,1141
671,1011,0,0,1,593
672,1012,0,0,1,149
673,1013,0,0,1,83
674,1014,0,0,1,708
675,1015,0,0,1,905
676,1016,0,0,1,266
677,1017,0,0,1,63
678,1018,0,0,1,63
679,1019,0,0,0,46
680,1020,0,0,0,29
681,1021,0,0,0,0
682,1022,0,0,0,11
683,1023,0,0,0,14
684,1024,0,0,0,28
685,1025,0,0,0,0
686,1026,0,0,1,171
687,1027,0,0,0,47
688,1028,0,0,1,775
689,1029,0,0,1,707
690,1030,0,0,1,243
691,1031,0,0,0,50
692,1032,0,0,0,10
693,1033,0,0,0,3
694,1034,0,0,0,5
695,1035,0,0,1,105
696,1036,0,0,0,17
697,1037,0,0,0,54
698,1038,0,0,0,45
699,1039,0,0,1,63
700,1040,0,0,0,1
701,1041,0,0,1,106
702,1042,0,0,0,15
703,1043,0,0,1,57
704,1044,0,0,0,6
705,1045,0,0,1,67
706,1046,0,0,0,8
707,1047,0,0,0,0
708,1048,0,0,0,0
709,1049,0,0,0,2
710,1050,0,0,0,35
711,1051,0,0,0,10
712,1052,0,0,1,139
713,1053,0,0,0,44
714,1054,0,0,0,8
715,1055,0,0,0,1
716,1056,0,0,0,0
717,1057,0,0,0,7
718,1058,0,0,0,1
719,1059,0,0,0,20
720,1060,0,0,0,5
721,1061,0,0,0,12
722,1062,0,0,0,36
723,1063,0,0,0,17
724,1064,0,0,0,19
725,1065,0,0,0,6
726,1066,0,0,0,1
727,1067,0,0,0,27
728,1068,0,0,0,14
729,1069,0,0,1,132
730,1070,0,0,0,18
731,1071,0,0,0,1
732,1072,0,0,0,43
733,1073,0,0,1,78
734,1074,0,0,0,52
735,1075,0,0,0,2
736,1076,0,0,0,0
737,1077,0,0,0,2
738,1078,0,0,0,5
739,1079,0,0,0,21
740,1080,0,0,1,94
741,1081,0,0,0,25
742,1082,0,0,1,77
743,1083,0,0,1,375
744,1084,0,0,1,514
745,1085,0,0,1,182
746,1086,0,0,1,57
747,1087,0,0,0,5
748,1088,0,0,0,5
749,1089,0,0,0,14
750,1090,0,0,1,102
751,1091,0,0,1,169
752,1092,0,0,0,53
753,1093,0,0,0,16
754,1094,0,0,0,9
755,1095,0,0,0,55
756,1096,0,0,1,309
757,1097,0,0,1,200
758,1098,0,0,1,73
759,1099,0,0,0,0
760,1100,0,0,0,31
761,1101,0,0,0,6
762,1102,0,0,0,0
763,1103,0,0,0,52
764,1104,0,0,0,13
765,1105,0,0,0,51
766,1106,0,0,1,78
767,1107,0,0,1,432
768,1108,0,0,1,208
769,1109,0,0,1,158
770,1110,0,0,1,1153
771,1111,0,0,1,1081
772,1112,0,0,1,894
773,1113,0,0,1,469
774,1114,0,0,1,276
775,1115,0,0,1,110
776,1116,0,0,1,58
777,1117,0,0,0,46
778,1118,0,0,0,41
779,1119,0,0,1,113
780,1120,0,0,1,173
781,1121,0,0,0,34
782,1122,0,0,0,1
783,1123,0,0,0,13
784,1124,0,0,1,179
785,1125,0,0,1,119
786,1126,0,0,1,176
787,1127,0,0,1,366
788,1128,0,0,1,234
789,1129,0,0,1,291
790,1130,0,0,1,336
791,1131,0,0,1,243
792,1132,0,0,1,444
793,1133,0,0,1,257
794,1134,0,0,0,40
795,1135,0,0,0,53
796,1136,0,0,0,7
797,1137,0,0,1,106
798,1138,0,0,1,348
799,1139,0,0,1,225
800,1140,0,0,1,106
801,1141,0,0,1,192
802,1142,0,0,1,229
803,1143,0,0,0,30
804,1144,0,0,1,95
805,1145,0,0,1,97
806,1146,0,0,0,37
807,1147,0,0,1,163
808,1148,0,0,1,158
809,1149,0,0,1,292
810,1150,0,0,1,125
811,1151,0,0,1,108
812,1152,0,0,0,39
813,1153,0,0,0,53
814,1154,0,0,1,102
815,1155,0,0,0,9
816,1156,0,0,0,3
817,1157,0,0,0,24
818,1158,0,0,0,34
819,1159,0,0,1,82
820,1160,0,0,0,33
821,1161,0,0,1,242
822,1162,0,0,0,15
823,1163,0,0,0,0
824,1164,0,0,1,118
825,1165,0,0,0,22
826,1166,0,0,1,185
827,1167,0,0,1,115
828,1168,0,0,0,46
829,1169,0,0,1,258
830,1170,0,0,1,1044
831,1171,0,0,1,938
832,1172,0,0,1,667
833,1173,0,0,1,407
834,1174,0,0,1,235
835,1175,0,0,1,442
836,1176,0,0,1,78
837,1177,0,0,0,16
838,1178,0,0,0,32
839,1179,0,0,0,32
840,1180,0,0,1,87
841,1181,0,0,1,84
842,1182,0,0,0,43
843,1183,0,0,1,95
844,1184,0,0,1,117
845,1185,0,0,1,113
846,1186,0,0,0,30
847,1187,0,0,1,156
848,1188,0,0,1,244
849,1189,0,0,1,133
850,1190,0,0,1,117
851,1191,0,0,1,60
852,1192,0,0,1,77
853,1193,0,0,1,90
854,1194,0,0,0,48
855,1195,0,0,1,275
856,1196,0,0,1,213
857,1197,0,0,1,65
858,1198,0,0,0,40
859,1199,0,0,1,67
860,1200,0,0,0,45
861,1201,0,0,1,96
862,1202,0,0,0,50
863,1203,0,0,0,5
864,1204,0,0,0,18
865,1205,0,0,0,35
866,1206,0,0,0,2
867,1207,0,0,1,239
868,1208,0,0,1,324
869,1209,0,0,1,229
870,1210,0,0,1,165
871,1211,0,0,1,98
872,1212,0,0,0,26
873,1213,0,0,0,2
874,1214,0,0,0,53
875,1215,0,0,1,130
876,1216,0,0,0,52
877,1217,0,0,1,161
878,1218,0,0,1,309
879,1219,0,0,1,407
880,1220,0,0,1,217
881,1221,0,0,1,190
882,1222,0,0,1,295
883,1223,0,0,1,177
884,1224,0,0,0,39
885,1225,0,0,1,130
886,1226,0,0,1,73
887,1227,0,0,1,75
888,1228,0,0,1,130
889,1229,0,0,1,327
890,1230,0,0,1,156
891,1231,0,0,1,63
892,1232,0,0,0,38
893,1233,0,0,1,182
894,1234,0,0,1,111
895,1235,0,0,0,32
896,1236,0,0,0,52
897,1237,0,0,0,47
898,1238,0,0,0,9
899,1239,0,0,1,81
900,1240,0,0,0,16
901,1241,0,0,0,1
902,1242,0,0,0,55
903,1243,0,0,1,85
904,1244,0,0,0,12
905,1245,0,0,1,97
906,1246,0,0,1,119
907,1247,0,0,1,258
908,1248,0,0,1,270
909,1249,0,0,1,258
910,1250,0,0,1,248
911,1251,0,0,1,86
912,1252,0,0,0,14
913,1253,0,0,1,238
914,1254,0,0,1,616
915,1255,0,0,1,438
916,1256,0,0,1,163
917,1257,0,0,1,447
918,1258,0,0,1,261
919,1259,0,0,1,250
920,1260,0,0,1,428
921,1261,0,0,1,317
922,1262,0,0,1,357
923,1263,0,0,1,133
924,1264,0,0,1,271
925,1265,0,0,1,155
926,1266,0,0,0,11
927,1267,0,0,0,8
928,1268,0,0,0,51
929,1269,0,0,1,496
930,1270,0,0,1,372
931,1271,0,0,1,112
932,1272,0,0,1,81
933,1273,0,0,1,91
934,1274,0,0,0,22
935,1275,0,0,1,61
936,1276,0,0,1,100
937,1277,0,0,1,207
938,1278,0,0,0,2
939,1279,0,0,0,17
940,1280,0,0,0,5
941,1281,0,0,1,59
942,1282,0,0,0,44
943,1283,0,0,0,27
944,1284,0,0,0,0
945,1285,0,0,0,49
946,1286,0,0,0,56
947,1287,0,0,1,83
948,1288,0,0,1,323
949,1289,0,0,1,191
950,1290,0,0,1,282
951,1291,0,0,1,765
952,1292,0,0,1,1243
953,1293,0,0,1,916
954,1294,0,0,1,302
955,1295,0,0,1,430
956,1296,0,0,1,588
957,1297,0,0,1,215
958,1298,0,0,1,102
959,1299,0,0,0,7
960,1300,0,0,0,54
961,1301,0,0,1,186
962,1302,0,0,1,267
963,1303,0,0,1,340
964,1304,0,0,1,107
965,1305,0,0,1,103
966,1306,0,0,1,175
967,1307,0,0,1,281
968,1308,0,0,1,123
969,1309,0,0,1,124
970,1310,0,0,1,290
971,1311,0,0,1,878
972,1312,0,0,1,786
973,1313,0,0,1,885
974,1314,0,0,1,1677
975,1315,0,0,1,1492
976,1316,0,0,1,703
977,1317,0,0,1,258
978,1318,0,0,1,100
979,1319,0,0,1,166
980,1320,0,0,1,973
981,1321,0,0,1,805
982,1322,0,0,1,525
983,1323,0,0,1,202
984,1324,0,0,1,275
985,1325,0,0,1,197
986,1326,0,0,1,90
987,1327,0,0,0,18
988,1328,0,0,0,12
989,1329,0,0,0,8
990,1330,0,0,0,46
991,1331,0,0,1,131
992,1332,0,0,1,456
993,1333,0,0,0,36
994,1334,0,0,0,49
995,1335,0,0,0,17
996,1336,0,0,0,2
997,1337,0,0,1,663
998,1338,0,0,1,349
999,1339,0,0,1,67
1000,1340,0,0,0,26
1001,1341,0,0,0,16
1002,1342,0,0,0,4
1003,1343,0,0,0,39
1004,1344,0,0,0,23
1005,1345,0,0,1,283
1006,1346,0,0,1,425
1007,1347,0,0,1,90
1008,1348,0,0,0,1
1009,1349,0,0,1,567
1010,1350,0,0,1,686
1011,1351,0,0,1,358
1012,1352,0,0,1,73
1013,1353,0,0,1,182
1014,1354,0,0,0,27
1015,1355,0,0,0,18
1016,1356,0,0,0,38
1017,1357,0,0,0,2
1018,1358,0,0,0,15
1019,1359,0,0,0,14
1020,1360,0,0,0,2
1021,1361,0,0,1,182
1022,1362,0,0,1,315
1023,1363,0,0,0,28
1024,1364,0,0,1,101
1025,1365,0,0,1,439
1026,1366,0,0,1,434
1027,1367,0,0,1,470
1028,1368,0,0,1,301
1029,1369,0,0,1,138
1030,1370,0,0,1,80
1031,1371,0,0,0,34
1032,1372,0,0,1,136
1033,1373,0,0,1,409
1034,1374,0,0,1,235
1035,1375,0,0,1,223
1036,1376,0,0,1,366
1037,1377,0,0,1,125
1038,1378,0,0,1,600
1039,1379,0,0,1,707
1040,1380,0,0,1,388
1041,1381,0,0,1,366
1042,1382,0,0,1,159
1043,1383,0,0,0,35
1044,1384,0,0,0,20
1045,1385,0,0,1,64
1046,1386,0,0,1,77
1047,1387,0,0,1,198
1048,1388,0,0,1,535
1049,1389,0,0,1,254
1050,1390,0,0,1,105
1051,1391,0,0,1,310
1052,1392,0,0,1,1088
1053,1393,0,0,1,1349
1054,1394,0,0,1,1086
1055,1395,0,0,1,391
1056,1396,0,0,1,127
1057,1397,0,0,1,121
1058,1398,0,0,1,130
1059,1399,0,0,1,375
1060,1400,0,0,1,431
1061,1401,0,0,1,138
1062,1402,0,0,1,134
1063,1403,0,0,1,82
1064,1404,0,0,1,124
1065,1405,0,0,1,241
1066,1406,0,0,1,194
1067,1407,0,0,0,47
1068,1408,0,0,0,27
1069,1409,0,0,0,11
1070,1410,0,0,0,25
1071,1411,0,0,1,74
1072,1412,0,0,0,48
1073,1413,0,0,1,96
1074,1414,0,0,0,26
1075,1415,0,0,1,201
1076,1416,0,0,1,149
1077,1417,0,0,1,513
1078,1418,0,0,1,430
1079,1419,0,0,1,157
1080,1420,0,0,1,180
1081,1421,0,0,0,6
1082,1422,0,0,1,96
1083,1423,0,0,0,8
1084,1424,0,0,0,0
1085,1425,0,0,1,178
1086,1426,0,0,1,241
1087,1427,0,0,1,245
1088,1428,0,0,1,418
1089,1429,0,0,1,79
1090,1430,0,0,0,10
1091,1431,0,0,1,57
1092,1432,0,0,1,200
1093,1433,0,0,1,215
1094,1434,0,0,1,85
1095,1435,0,0,1,81
1096,1436,0,0,0,45
1097,1437,0,0,0,33
1098,1438,0,0,0,10
1099,1439,0,0,0,8
1100,1440,0,0,0,34
1101,1441,0,0,1,281
1102,1442,0,0,1,596
1103,1443,0,0,1,338
1104,1444,0,0,1,84
1105,1445,0,0,1,334
