,Slice,x-grid,y-grid,Poren,num Black pixels
228,405,0,0,1,55
229,405,0,1,1,82
230,405,1,0,1,76
231,405,1,1,0,6
232,406,0,0,0,8
233,406,0,1,1,45
234,406,1,0,0,16
235,406,1,1,0,1
236,407,0,0,0,16
237,407,0,1,1,55
238,407,1,0,0,0
239,407,1,1,0,7
240,408,0,0,1,64
241,408,0,1,0,8
242,408,1,0,0,0
243,408,1,1,0,25
244,409,0,0,1,61
245,409,0,1,0,3
246,409,1,0,0,1
247,409,1,1,0,27
248,410,0,0,0,1
249,410,0,1,1,187
250,410,1,0,1,47
251,410,1,1,1,280
252,411,0,0,0,3
253,411,0,1,0,20
254,411,1,0,1,69
255,411,1,1,1,379
256,412,0,0,0,1
257,412,0,1,0,33
258,412,1,0,1,112
259,412,1,1,1,216
260,413,0,0,0,34
261,413,0,1,0,12
262,413,1,0,0,39
263,413,1,1,1,219
264,414,0,0,0,0
265,414,0,1,0,5
266,414,1,0,0,32
267,414,1,1,1,302
268,415,0,0,1,116
269,415,0,1,0,1
270,415,1,0,0,34
271,415,1,1,0,21
272,416,0,0,1,83
273,416,0,1,0,3
274,416,1,0,0,1
275,416,1,1,0,1
276,417,0,0,1,55
277,417,0,1,1,41
278,417,1,0,0,3
279,417,1,1,0,5
280,418,0,0,0,35
281,418,0,1,0,12
282,418,1,0,0,5
283,418,1,1,0,1
284,419,0,0,0,2
285,419,0,1,0,10
286,419,1,0,0,11
287,419,1,1,1,317
288,420,0,0,0,36
289,420,0,1,1,66
290,420,1,0,0,3
291,420,1,1,1,1020
292,421,0,0,0,0
293,421,0,1,1,323
294,421,1,0,0,2
295,421,1,1,1,629
296,422,0,0,0,11
297,422,0,1,1,210
298,422,1,0,1,72
299,422,1,1,1,228
300,423,0,0,0,19
301,423,0,1,1,58
302,423,1,0,0,2
303,423,1,1,0,10
304,424,0,0,1,55
305,424,0,1,1,45
306,424,1,0,0,12
307,424,1,1,0,11
308,425,0,0,0,12
309,425,0,1,0,7
310,425,1,0,0,6
311,425,1,1,0,9
312,426,0,0,0,16
313,426,0,1,0,2
314,426,1,0,0,9
315,426,1,1,0,2
316,427,0,0,0,1
317,427,0,1,1,79
318,427,1,0,1,149
319,427,1,1,0,9
320,428,0,0,0,10
321,428,0,1,1,140
322,428,1,0,0,30
323,428,1,1,0,9
324,429,0,0,0,35
325,429,0,1,0,30
326,429,1,0,0,3
327,429,1,1,0,20
328,430,0,0,0,2
329,430,0,1,0,9
330,430,1,0,0,8
331,430,1,1,0,1
332,431,0,0,0,3
333,431,0,1,0,19
334,431,1,0,1,516
335,431,1,1,0,1
336,432,0,0,0,13
337,432,0,1,1,242
338,432,1,0,1,717
339,432,1,1,0,25
340,433,0,0,1,103
341,433,0,1,1,719
342,433,1,0,1,318
343,433,1,1,1,258
344,434,0,0,1,110
345,434,0,1,1,723
346,434,1,0,1,57
347,434,1,1,1,125
348,435,0,0,0,8
349,435,0,1,1,443
350,435,1,0,0,0
351,435,1,1,1,111
352,436,0,0,0,9
353,436,0,1,1,145
354,436,1,0,0,0
355,436,1,1,0,31
356,437,0,0,0,0
357,437,0,1,1,46
358,437,1,0,0,18
359,437,1,1,1,202
360,438,0,0,1,139
361,438,0,1,0,26
362,438,1,0,0,20
363,438,1,1,0,39
364,439,0,0,0,1
365,439,0,1,0,2
366,439,1,0,1,67
367,439,1,1,0,2
368,440,0,0,0,35
369,440,0,1,0,3
370,440,1,0,1,112
371,440,1,1,0,0
372,441,0,0,0,12
373,441,0,1,0,32
374,441,1,0,1,166
375,441,1,1,1,118
376,442,0,0,0,5
377,442,0,1,1,107
378,442,1,0,1,60
379,442,1,1,1,150
380,443,0,0,0,18
381,443,0,1,1,106
382,443,1,0,1,70
383,443,1,1,1,47
384,444,0,0,0,12
385,444,0,1,1,50
386,444,1,0,1,128
387,444,1,1,1,80
388,445,0,0,1,60
389,445,0,1,1,146
390,445,1,0,1,325
391,445,1,1,1,65
392,446,0,0,0,23
393,446,0,1,1,90
394,446,1,0,1,152
395,446,1,1,0,9
396,447,0,0,1,45
397,447,0,1,0,7
398,447,1,0,0,2
399,447,1,1,0,1
400,448,0,0,0,21
401,448,0,1,0,1
402,448,1,0,0,8
403,448,1,1,0,0
404,449,0,0,0,14
405,449,0,1,1,65
406,449,1,0,0,3
407,449,1,1,0,14
408,450,0,0,0,13
409,450,0,1,1,132
410,450,1,0,0,10
411,450,1,1,0,17
412,451,0,0,0,19
413,451,0,1,0,29
414,451,1,0,0,5
415,451,1,1,0,15
416,452,0,0,0,28
417,452,0,1,1,72
418,452,1,0,0,3
419,452,1,1,1,98
420,453,0,0,0,18
421,453,0,1,1,73
422,453,1,0,0,1
423,453,1,1,1,204
424,454,0,0,0,28
425,454,0,1,0,11
426,454,1,0,0,1
427,454,1,1,1,432
428,455,0,0,1,117
429,455,0,1,1,205
430,455,1,0,0,35
431,455,1,1,1,75
432,456,0,0,1,297
433,456,0,1,1,608
434,456,1,0,0,0
435,456,1,1,0,15
436,457,0,0,1,368
437,457,0,1,1,569
438,457,1,0,0,1
439,457,1,1,0,0
440,458,0,0,1,227
441,458,0,1,1,356
442,458,1,0,0,20
443,458,1,1,0,5
444,459,0,0,1,105
445,459,0,1,1,266
446,459,1,0,0,20
447,459,1,1,0,1
448,460,0,0,0,22
449,460,0,1,1,257
450,460,1,0,0,11
451,460,1,1,0,0
452,461,0,0,0,0
453,461,0,1,1,106
454,461,1,0,0,2
455,461,1,1,0,2
456,462,0,0,0,7
457,462,0,1,0,39
458,462,1,0,0,0
459,462,1,1,0,28
460,463,0,0,0,31
461,463,0,1,0,7
462,463,1,0,0,0
463,463,1,1,0,29
464,464,0,0,0,0
465,464,0,1,0,9
466,464,1,0,0,2
467,464,1,1,0,10
468,465,0,0,1,44
469,465,0,1,0,12
470,465,1,0,0,10
471,465,1,1,0,10
472,466,0,0,1,48
473,466,0,1,1,200
474,466,1,0,0,1
475,466,1,1,0,2
476,467,0,0,0,2
477,467,0,1,1,86
478,467,1,0,0,3
479,467,1,1,0,19
480,468,0,0,1,45
481,468,0,1,0,31
482,468,1,0,0,3
483,468,1,1,0,15
484,469,0,0,1,53
485,469,0,1,0,0
486,469,1,0,0,13
487,469,1,1,0,1
488,470,0,0,0,27
489,470,0,1,0,7
490,470,1,0,0,1
491,470,1,1,0,0
492,471,0,0,0,0
493,471,0,1,0,13
494,471,1,0,0,3
495,471,1,1,0,1
496,472,0,0,1,107
497,472,0,1,0,5
498,472,1,0,0,0
499,472,1,1,0,1
500,473,0,0,0,3
501,473,0,1,0,0
502,473,1,0,0,4
503,473,1,1,1,56
504,474,0,0,0,1
505,474,0,1,1,56
506,474,1,0,0,21
507,474,1,1,0,7
508,475,0,0,0,9
509,475,0,1,0,10
510,475,1,0,0,16
511,475,1,1,0,15
512,476,0,0,1,48
513,476,0,1,0,0
514,476,1,0,1,85
515,476,1,1,1,49
516,477,0,0,0,2
517,477,0,1,1,94
518,477,1,0,1,144
519,477,1,1,1,49
520,478,0,0,0,0
521,478,0,1,1,61
522,478,1,0,1,67
523,478,1,1,0,31
524,479,0,0,0,5
525,479,0,1,0,0
526,479,1,0,0,8
527,479,1,1,1,76
528,480,0,0,0,0
529,480,0,1,0,7
530,480,1,0,0,27
531,480,1,1,0,13
532,481,0,0,0,1
533,481,0,1,1,49
534,481,1,0,1,45
535,481,1,1,0,17
536,482,0,0,0,3
537,482,0,1,1,51
538,482,1,0,0,3
539,482,1,1,0,31
540,483,0,0,1,55
541,483,0,1,0,17
542,483,1,0,0,10
543,483,1,1,0,0
544,484,0,0,1,329
545,484,0,1,0,26
546,484,1,0,1,44
547,484,1,1,0,3
548,485,0,0,1,287
549,485,0,1,1,172
550,485,1,0,0,2
551,485,1,1,0,0
552,486,0,0,1,203
553,486,0,1,1,381
554,486,1,0,0,0
555,486,1,1,0,5
556,487,0,0,0,11
557,487,0,1,1,64
558,487,1,0,1,64
559,487,1,1,0,6
560,488,0,0,0,0
561,488,0,1,1,41
562,488,1,0,0,0
563,488,1,1,0,0
564,489,0,0,0,0
565,489,0,1,0,11
566,489,1,0,1,66
567,489,1,1,0,1
568,490,0,0,0,14
569,490,0,1,0,16
570,490,1,0,1,153
571,490,1,1,0,6
572,491,0,0,0,24
573,491,0,1,0,7
574,491,1,0,1,54
575,491,1,1,0,5
576,492,0,0,0,13
577,492,0,1,0,0
578,492,1,0,0,25
579,492,1,1,0,0
580,493,0,0,0,1
581,493,0,1,0,15
582,493,1,0,0,2
583,493,1,1,0,3
584,494,0,0,0,2
585,494,0,1,0,3
586,494,1,0,0,2
587,494,1,1,0,9
588,495,0,0,0,0
589,495,0,1,0,17
590,495,1,0,0,1
591,495,1,1,0,25
592,496,0,0,0,0
593,496,0,1,0,0
594,496,1,0,0,4
595,496,1,1,0,0
596,497,0,0,0,4
597,497,0,1,1,81
598,497,1,0,0,0
599,497,1,1,0,3
600,498,0,0,0,13
601,498,0,1,0,13
602,498,1,0,0,1
603,498,1,1,0,1
604,499,0,0,0,3
605,499,0,1,0,0
606,499,1,0,0,18
607,499,1,1,0,10
608,500,0,0,0,4
609,500,0,1,0,0
610,500,1,0,0,11
611,500,1,1,0,4
612,501,0,0,0,25
613,501,0,1,0,0
614,501,1,0,0,1
615,501,1,1,1,91
616,502,0,0,0,4
617,502,0,1,0,3
618,502,1,0,0,0
619,502,1,1,1,75
620,503,0,0,0,4
621,503,0,1,0,4
622,503,1,0,0,0
623,503,1,1,0,4
624,504,0,0,0,0
625,504,0,1,0,17
626,504,1,0,0,0
627,504,1,1,0,32
628,505,0,0,0,17
629,505,0,1,0,0
630,505,1,0,0,0
631,505,1,1,0,12
632,506,0,0,0,4
633,506,0,1,0,4
634,506,1,0,0,0
635,506,1,1,0,3
636,507,0,0,0,0
637,507,0,1,0,1
638,507,1,0,0,12
639,507,1,1,0,0
640,508,0,0,1,56
641,508,0,1,1,53
642,508,1,0,1,414
643,508,1,1,0,0
644,509,0,0,1,100
645,509,0,1,1,199
646,509,1,0,1,247
647,509,1,1,0,5
648,510,0,0,0,2
649,510,0,1,1,52
650,510,1,0,0,11
651,510,1,1,0,0
652,511,0,0,0,0
653,511,0,1,0,0
654,511,1,0,0,0
655,511,1,1,0,7
656,512,0,0,0,0
657,512,0,1,0,0
658,512,1,0,0,0
659,512,1,1,0,9
660,513,0,0,0,8
661,513,0,1,0,10
662,513,1,0,0,12
663,513,1,1,0,8
664,514,0,0,0,4
665,514,0,1,0,7
666,514,1,0,0,1
667,514,1,1,0,18
668,515,0,0,0,27
669,515,0,1,1,55
670,515,1,0,0,1
671,515,1,1,0,0
672,516,0,0,1,104
673,516,0,1,0,0
674,516,1,0,0,30
675,516,1,1,0,1
676,517,0,0,0,23
677,517,0,1,0,3
678,517,1,0,0,2
679,517,1,1,0,18
680,518,0,0,0,0
681,518,0,1,0,0
682,518,1,0,0,23
683,518,1,1,0,1
684,519,0,0,0,0
685,519,0,1,0,6
686,519,1,0,0,0
687,519,1,1,1,49
688,520,0,0,0,0
689,520,0,1,0,0
690,520,1,0,0,20
691,520,1,1,0,24
692,521,0,0,0,4
693,521,0,1,0,0
694,521,1,0,0,1
695,521,1,1,1,61
696,522,0,0,0,2
697,522,0,1,0,0
698,522,1,0,0,1
699,522,1,1,0,3
700,523,0,0,0,0
701,523,0,1,0,0
702,523,1,0,0,0
703,523,1,1,0,6
704,524,0,0,0,0
705,524,0,1,0,0
706,524,1,0,0,3
707,524,1,1,0,2
708,525,0,0,0,0
709,525,0,1,0,0
710,525,1,0,0,13
711,525,1,1,0,4
712,526,0,0,0,23
713,526,0,1,0,1
714,526,1,0,0,26
715,526,1,1,0,3
716,527,0,0,0,0
717,527,0,1,0,2
718,527,1,0,0,0
719,527,1,1,0,0
720,528,0,0,0,0
721,528,0,1,0,0
722,528,1,0,0,0
723,528,1,1,0,0
724,529,0,0,0,0
725,529,0,1,0,0
726,529,1,0,0,0
727,529,1,1,0,40
728,530,0,0,0,2
729,530,0,1,0,0
730,530,1,0,0,0
731,530,1,1,0,0
732,531,0,0,0,2
733,531,0,1,0,0
734,531,1,0,0,0
735,531,1,1,0,40
736,532,0,0,0,2
737,532,0,1,0,0
738,532,1,0,0,0
739,532,1,1,1,96
740,533,0,0,0,0
741,533,0,1,0,0
742,533,1,0,0,1
743,533,1,1,1,65
744,534,0,0,0,2
745,534,0,1,0,0
746,534,1,0,0,13
747,534,1,1,0,10
748,535,0,0,0,1
749,535,0,1,0,31
750,535,1,0,0,10
751,535,1,1,0,1
752,536,0,0,0,3
753,536,0,1,0,8
754,536,1,0,0,0
755,536,1,1,0,0
756,537,0,0,0,1
757,537,0,1,0,0
758,537,1,0,0,1
759,537,1,1,0,4
760,538,0,0,0,0
761,538,0,1,0,0
762,538,1,0,0,3
763,538,1,1,0,0
764,539,0,0,0,2
765,539,0,1,0,0
766,539,1,0,0,8
767,539,1,1,0,5
768,540,0,0,0,5
769,540,0,1,0,2
770,540,1,0,0,2
771,540,1,1,0,21
772,541,0,0,0,10
773,541,0,1,0,33
774,541,1,0,0,6
775,541,1,1,0,10
776,542,0,0,0,3
777,542,0,1,0,18
778,542,1,0,0,0
779,542,1,1,0,0
780,543,0,0,0,1
781,543,0,1,1,168
782,543,1,0,0,2
783,543,1,1,1,54
784,544,0,0,1,90
785,544,0,1,0,35
786,544,1,0,0,2
787,544,1,1,0,9
788,545,0,0,0,26
789,545,0,1,0,3
790,545,1,0,0,33
791,545,1,1,0,0
792,546,0,0,0,21
793,546,0,1,0,3
794,546,1,0,1,104
795,546,1,1,0,3
796,547,0,0,0,1
797,547,0,1,0,0
798,547,1,0,0,10
799,547,1,1,0,1
800,548,0,0,0,10
801,548,0,1,0,1
802,548,1,0,0,10
803,548,1,1,0,4
804,549,0,0,0,0
805,549,0,1,1,499
806,549,1,0,0,22
807,549,1,1,0,0
808,550,0,0,0,6
809,550,0,1,1,738
810,550,1,0,0,1
811,550,1,1,0,0
812,551,0,0,0,16
813,551,0,1,1,367
814,551,1,0,0,0
815,551,1,1,1,45
816,552,0,0,1,45
817,552,0,1,0,19
818,552,1,0,0,9
819,552,1,1,0,13
820,553,0,0,0,10
821,553,0,1,0,3
822,553,1,0,1,142
823,553,1,1,0,0
824,554,0,0,0,15
825,554,0,1,0,0
826,554,1,0,1,201
827,554,1,1,0,21
828,555,0,0,0,15
829,555,0,1,0,8
830,555,1,0,0,28
831,555,1,1,0,0
832,556,0,0,0,5
833,556,0,1,0,5
834,556,1,0,0,0
835,556,1,1,0,0
836,557,0,0,0,7
837,557,0,1,0,10
838,557,1,0,0,1
839,557,1,1,0,1
840,558,0,0,0,7
841,558,0,1,0,1
842,558,1,0,0,0
843,558,1,1,0,0
844,559,0,0,1,55
845,559,0,1,0,1
846,559,1,0,0,2
847,559,1,1,0,4
848,560,0,0,0,8
849,560,0,1,0,1
850,560,1,0,0,0
851,560,1,1,0,38
852,561,0,0,0,15
853,561,0,1,0,10
854,561,1,0,0,9
855,561,1,1,1,104
856,562,0,0,0,10
857,562,0,1,0,2
858,562,1,0,0,10
859,562,1,1,1,41
860,563,0,0,0,0
861,563,0,1,0,2
862,563,1,0,0,2
863,563,1,1,0,1
864,564,0,0,0,0
865,564,0,1,0,0
866,564,1,0,0,39
867,564,1,1,0,0
868,565,0,0,0,1
869,565,0,1,0,0
870,565,1,0,1,82
871,565,1,1,0,2
872,566,0,0,0,24
873,566,0,1,0,0
874,566,1,0,0,14
875,566,1,1,0,4
876,567,0,0,0,4
877,567,0,1,0,0
878,567,1,0,0,10
879,567,1,1,0,1
880,568,0,0,0,1
881,568,0,1,0,4
882,568,1,0,0,1
883,568,1,1,0,31
884,569,0,0,0,0
885,569,0,1,0,5
886,569,1,0,0,0
887,569,1,1,0,12
888,570,0,0,0,1
889,570,0,1,0,2
890,570,1,0,0,0
891,570,1,1,0,13
892,571,0,0,0,8
893,571,0,1,0,0
894,571,1,0,0,0
895,571,1,1,0,0
896,572,0,0,0,5
897,572,0,1,0,31
898,572,1,0,0,10
899,572,1,1,0,0
900,573,0,0,0,0
901,573,0,1,0,1
902,573,1,0,0,2
903,573,1,1,0,17
904,574,0,0,0,0
905,574,0,1,0,0
906,574,1,0,0,1
907,574,1,1,0,3
908,575,0,0,0,2
909,575,0,1,0,0
910,575,1,0,0,5
911,575,1,1,0,0
912,576,0,0,0,2
913,576,0,1,0,0
914,576,1,0,0,8
915,576,1,1,1,56
916,577,0,0,0,3
917,577,0,1,0,1
918,577,1,0,0,0
919,577,1,1,0,15
920,578,0,0,0,6
921,578,0,1,1,78
922,578,1,0,0,28
923,578,1,1,1,70
924,579,0,0,0,6
925,579,0,1,1,102
926,579,1,0,0,2
927,579,1,1,1,67
928,580,0,0,0,24
929,580,0,1,0,6
930,580,1,0,0,16
931,580,1,1,1,59
932,581,0,0,0,7
933,581,0,1,0,2
934,581,1,0,0,17
935,581,1,1,0,7
936,582,0,0,0,4
937,582,0,1,0,17
938,582,1,0,0,0
939,582,1,1,0,0
940,583,0,0,0,7
941,583,0,1,0,0
942,583,1,0,0,0
943,583,1,1,0,0
944,584,0,0,0,8
945,584,0,1,0,0
946,584,1,0,0,2
947,584,1,1,0,0
948,585,0,0,0,0
949,585,0,1,0,0
950,585,1,0,0,0
951,585,1,1,0,0
952,586,0,0,0,0
953,586,0,1,0,3
954,586,1,0,0,0
955,586,1,1,0,0
956,587,0,0,0,3
957,587,0,1,0,5
958,587,1,0,0,3
959,587,1,1,0,10
960,588,0,0,0,0
961,588,0,1,0,0
962,588,1,0,0,0
963,588,1,1,0,4
964,589,0,0,0,0
965,589,0,1,0,1
966,589,1,0,0,3
967,589,1,1,0,0
968,590,0,0,0,1
969,590,0,1,0,0
970,590,1,0,0,18
971,590,1,1,0,4
972,591,0,0,0,3
973,591,0,1,0,5
974,591,1,0,0,12
975,591,1,1,0,0
976,592,0,0,0,1
977,592,0,1,0,0
978,592,1,0,0,1
979,592,1,1,0,0
980,593,0,0,0,0
981,593,0,1,0,0
982,593,1,0,0,1
983,593,1,1,0,0
984,594,0,0,0,12
985,594,0,1,0,2
986,594,1,0,0,12
987,594,1,1,0,11
988,595,0,0,0,12
989,595,0,1,0,0
990,595,1,0,0,10
991,595,1,1,0,0
992,596,0,0,0,13
993,596,0,1,0,4
994,596,1,0,0,0
995,596,1,1,0,5
996,597,0,0,0,10
997,597,0,1,0,10
998,597,1,0,0,0
999,597,1,1,0,0
1000,598,0,0,0,3
1001,598,0,1,0,1
1002,598,1,0,0,2
1003,598,1,1,0,0
1004,599,0,0,0,6
1005,599,0,1,0,8
1006,599,1,0,0,0
1007,599,1,1,0,6
1008,600,0,0,0,3
1009,600,0,1,1,108
1010,600,1,0,0,4
1011,600,1,1,0,11
1012,601,0,0,0,9
1013,601,0,1,0,4
1014,601,1,0,1,55
1015,601,1,1,0,0
1016,602,0,0,0,10
1017,602,0,1,0,10
1018,602,1,0,0,2
1019,602,1,1,0,0
1020,603,0,0,0,1
1021,603,0,1,0,0
1022,603,1,0,0,1
1023,603,1,1,0,0
1024,604,0,0,0,9
1025,604,0,1,0,0
1026,604,1,0,0,5
1027,604,1,1,0,0
1028,605,0,0,0,15
1029,605,0,1,0,3
1030,605,1,0,0,29
1031,605,1,1,0,0
1032,606,0,0,0,4
1033,606,0,1,0,0
1034,606,1,0,1,91
1035,606,1,1,0,3
1036,607,0,0,0,40
1037,607,0,1,0,0
1038,607,1,0,1,278
1039,607,1,1,0,23
1040,608,0,0,0,32
1041,608,0,1,0,2
1042,608,1,0,1,570
1043,608,1,1,1,116
1044,609,0,0,1,103
1045,609,0,1,1,45
1046,609,1,0,1,264
1047,609,1,1,1,256
1048,610,0,0,1,44
1049,610,0,1,0,22
1050,610,1,0,1,237
1051,610,1,1,1,89
1052,611,0,0,0,2
1053,611,0,1,0,3
1054,611,1,0,1,204
1055,611,1,1,0,21
1056,612,0,0,0,0
1057,612,0,1,0,1
1058,612,1,0,1,116
1059,612,1,1,0,2
1060,613,0,0,0,1
1061,613,0,1,0,1
1062,613,1,0,1,42
1063,613,1,1,0,0
1064,614,0,0,0,25
1065,614,0,1,0,1
1066,614,1,0,1,49
1067,614,1,1,0,0
1068,615,0,0,1,64
1069,615,0,1,0,0
1070,615,1,0,0,20
1071,615,1,1,0,0
1072,616,0,0,0,19
1073,616,0,1,0,2
1074,616,1,0,0,1
1075,616,1,1,0,4
1076,617,0,0,0,15
1077,617,0,1,0,10
1078,617,1,0,0,22
1079,617,1,1,0,0
1080,618,0,0,0,11
1081,618,0,1,0,0
1082,618,1,0,0,36
1083,618,1,1,0,0
1084,619,0,0,0,7
1085,619,0,1,0,0
1086,619,1,0,0,1
1087,619,1,1,0,17
1088,620,0,0,0,6
1089,620,0,1,0,29
1090,620,1,0,0,0
1091,620,1,1,0,0
1092,621,0,0,0,16
1093,621,0,1,1,280
1094,621,1,0,0,0
1095,621,1,1,0,0
1096,622,0,0,0,0
1097,622,0,1,1,161
1098,622,1,0,0,21
1099,622,1,1,0,7
1100,623,0,0,0,0
1101,623,0,1,1,41
1102,623,1,0,1,76
1103,623,1,1,0,0
1104,624,0,0,0,1
1105,624,0,1,0,0
1106,624,1,0,0,11
1107,624,1,1,0,3
1108,625,0,0,0,3
1109,625,0,1,0,0
1110,625,1,0,0,0
1111,625,1,1,0,0
1112,626,0,0,0,30
1113,626,0,1,0,9
1114,626,1,0,0,0
1115,626,1,1,0,0
1116,627,0,0,1,55
1117,627,0,1,0,0
1118,627,1,0,0,1
1119,627,1,1,0,1
1120,628,0,0,0,1
1121,628,0,1,0,0
1122,628,1,0,0,0
1123,628,1,1,0,8
1124,629,0,0,0,0
1125,629,0,1,0,3
1126,629,1,0,0,4
1127,629,1,1,0,7
1128,630,0,0,0,0
1129,630,0,1,0,28
1130,630,1,0,0,0
1131,630,1,1,0,0
1132,631,0,0,0,1
1133,631,0,1,0,0
1134,631,1,0,0,5
1135,631,1,1,0,7
1136,632,0,0,0,1
1137,632,0,1,0,3
1138,632,1,0,0,1
1139,632,1,1,1,108
1140,633,0,0,0,4
1141,633,0,1,0,31
1142,633,1,0,0,0
1143,633,1,1,0,13
1144,634,0,0,0,4
1145,634,0,1,0,3
1146,634,1,0,0,1
1147,634,1,1,0,31
1148,635,0,0,0,29
