,Slice,x-grid,y-grid,Poren,num Black pixels
109,396,0,1,0,2
110,396,1,0,0,0
111,396,1,1,0,6
112,397,0,0,0,1
113,397,0,1,0,1
114,397,1,0,1,48
115,397,1,1,0,6
116,398,0,0,0,0
117,398,0,1,0,33
118,398,1,0,0,13
119,398,1,1,0,3
120,399,0,0,0,2
121,399,0,1,1,55
122,399,1,0,0,14
123,399,1,1,0,1
124,400,0,0,0,0
125,400,0,1,0,5
126,400,1,0,0,34
127,400,1,1,0,0
128,401,0,0,0,38
129,401,0,1,0,3
130,401,1,0,0,45
131,401,1,1,0,2
132,402,0,0,0,7
133,402,0,1,0,0
134,402,1,0,0,4
135,402,1,1,0,0
136,403,0,0,0,0
137,403,0,1,0,0
138,403,1,0,0,20
139,403,1,1,0,26
140,404,0,0,0,2
141,404,0,1,1,74
142,404,1,0,0,1
143,404,1,1,0,1
144,405,0,0,0,1
145,405,0,1,1,171
146,405,1,0,0,0
147,405,1,1,0,0
148,406,0,0,0,1
149,406,0,1,0,42
150,406,1,0,0,0
151,406,1,1,0,6
152,407,0,0,0,11
153,407,0,1,0,23
154,407,1,0,0,0
155,407,1,1,0,7
156,408,0,0,0,0
157,408,0,1,0,5
158,408,1,0,0,1
159,408,1,1,1,48
160,409,0,0,0,2
161,409,0,1,1,59
162,409,1,0,0,0
163,409,1,1,1,59
164,410,0,0,1,61
165,410,0,1,0,37
166,410,1,0,0,1
167,410,1,1,0,1
168,411,0,0,0,15
169,411,0,1,0,2
170,411,1,0,1,155
171,411,1,1,0,1
172,412,0,0,0,0
173,412,0,1,0,0
174,412,1,0,1,187
175,412,1,1,0,1
176,413,0,0,0,0
177,413,0,1,0,0
178,413,1,0,1,55
179,413,1,1,0,30
180,414,0,0,0,2
181,414,0,1,0,17
182,414,1,0,0,0
183,414,1,1,1,135
184,415,0,0,0,1
185,415,0,1,0,3
186,415,1,0,0,2
187,415,1,1,1,53
188,416,0,0,0,1
189,416,0,1,1,80
190,416,1,0,0,0
191,416,1,1,0,13
192,417,0,0,1,92
193,417,0,1,0,0
194,417,1,0,0,8
195,417,1,1,0,1
196,418,0,0,1,156
197,418,0,1,1,204
198,418,1,0,0,0
199,418,1,1,0,1
200,419,0,0,0,6
201,419,0,1,1,89
202,419,1,0,0,9
203,419,1,1,0,17
204,420,0,0,0,0
205,420,0,1,0,0
206,420,1,0,0,1
207,420,1,1,0,0
208,421,0,0,0,10
209,421,0,1,0,3
210,421,1,0,0,4
211,421,1,1,0,1
212,422,0,0,1,69
213,422,0,1,0,3
214,422,1,0,0,2
215,422,1,1,0,0
216,423,0,0,0,17
217,423,0,1,0,8
218,423,1,0,0,1
219,423,1,1,0,0
220,424,0,0,0,14
221,424,0,1,0,0
222,424,1,0,0,10
223,424,1,1,0,1
224,425,0,0,0,2
225,425,0,1,0,1
226,425,1,0,0,17
227,425,1,1,0,0
228,426,0,0,0,1
229,426,0,1,0,3
230,426,1,0,0,0
231,426,1,1,0,0
232,427,0,0,0,0
233,427,0,1,0,1
234,427,1,0,0,0
235,427,1,1,0,0
236,428,0,0,1,132
237,428,0,1,0,6
238,428,1,0,1,138
239,428,1,1,0,0
240,429,0,0,0,2
241,429,0,1,1,68
242,429,1,0,1,280
243,429,1,1,0,5
244,430,0,0,0,25
245,430,0,1,0,8
246,430,1,0,1,116
247,430,1,1,1,55
248,431,0,0,0,25
249,431,0,1,0,2
250,431,1,0,0,33
251,431,1,1,0,12
252,432,0,0,0,11
253,432,0,1,0,1
254,432,1,0,0,37
255,432,1,1,1,86
256,433,0,0,0,1
257,433,0,1,0,40
258,433,1,0,0,0
259,433,1,1,1,101
260,434,0,0,0,2
261,434,0,1,0,0
262,434,1,0,0,0
263,434,1,1,0,31
264,435,0,0,0,8
265,435,0,1,1,72
266,435,1,0,0,0
267,435,1,1,0,0
268,436,0,0,1,503
269,436,0,1,0,4
270,436,1,0,0,0
271,436,1,1,0,0
272,437,0,0,1,509
273,437,0,1,0,17
274,437,1,0,0,3
275,437,1,1,0,0
276,438,0,0,1,139
277,438,0,1,0,16
278,438,1,0,0,1
279,438,1,1,0,15
280,439,0,0,1,52
281,439,0,1,1,59
282,439,1,0,0,0
283,439,1,1,0,9
284,440,0,0,0,25
285,440,0,1,1,130
286,440,1,0,0,1
287,440,1,1,0,16
288,441,0,0,1,97
289,441,0,1,0,2
290,441,1,0,0,6
291,441,1,1,0,0
292,442,0,0,1,62
293,442,0,1,0,3
294,442,1,0,0,1
295,442,1,1,0,2
296,443,0,0,0,0
297,443,0,1,0,3
298,443,1,0,0,0
299,443,1,1,0,2
300,444,0,0,0,5
301,444,0,1,1,433
302,444,1,0,1,68
303,444,1,1,1,47
304,445,0,0,0,1
305,445,0,1,1,153
306,445,1,0,0,8
307,445,1,1,0,6
308,446,0,0,1,77
309,446,0,1,0,32
310,446,1,0,0,0
311,446,1,1,0,0
312,447,0,0,0,41
313,447,0,1,0,21
314,447,1,0,0,0
315,447,1,1,0,0
316,448,0,0,0,15
317,448,0,1,0,0
318,448,1,0,0,0
319,448,1,1,0,2
320,449,0,0,0,0
321,449,0,1,1,53
322,449,1,0,0,0
323,449,1,1,0,0
324,450,0,0,1,429
325,450,0,1,1,977
326,450,1,0,0,0
327,450,1,1,1,161
328,451,0,0,1,463
329,451,0,1,1,490
330,451,1,0,1,48
331,451,1,1,1,198
332,452,0,0,1,75
333,452,0,1,1,91
334,452,1,0,0,18
335,452,1,1,0,13
336,453,0,0,1,53
337,453,0,1,0,25
338,453,1,0,0,5
339,453,1,1,0,6
340,454,0,0,0,27
341,454,0,1,0,0
342,454,1,0,0,0
343,454,1,1,0,0
344,455,0,0,0,1
345,455,0,1,0,0
346,455,1,0,1,75
347,455,1,1,0,1
348,456,0,0,1,85
349,456,0,1,0,0
350,456,1,0,1,205
351,456,1,1,0,0
352,457,0,0,0,15
353,457,0,1,0,28
354,457,1,0,1,80
355,457,1,1,0,5
356,458,0,0,0,0
357,458,0,1,1,90
358,458,1,0,0,0
359,458,1,1,0,2
360,459,0,0,1,65
361,459,0,1,0,33
362,459,1,0,0,0
363,459,1,1,0,1
364,460,0,0,0,10
365,460,0,1,0,28
366,460,1,0,0,1
367,460,1,1,0,0
368,461,0,0,0,0
369,461,0,1,1,140
370,461,1,0,0,0
371,461,1,1,0,0
372,462,0,0,0,0
373,462,0,1,0,39
374,462,1,0,1,55
375,462,1,1,0,0
376,463,0,0,0,0
377,463,0,1,0,41
378,463,1,0,0,0
379,463,1,1,0,0
380,464,0,0,0,15
381,464,0,1,1,203
382,464,1,0,0,15
383,464,1,1,0,1
384,465,0,0,0,0
385,465,0,1,1,199
386,465,1,0,0,10
387,465,1,1,0,7
388,466,0,0,1,50
389,466,0,1,0,28
390,466,1,0,0,0
391,466,1,1,0,5
392,467,0,0,0,24
393,467,0,1,0,36
394,467,1,0,0,0
395,467,1,1,0,1
396,468,0,0,0,3
397,468,0,1,0,4
398,468,1,0,0,3
399,468,1,1,0,31
400,469,0,0,0,0
401,469,0,1,0,2
402,469,1,0,0,0
403,469,1,1,0,5
404,470,0,0,0,11
405,470,0,1,1,67
406,470,1,0,0,4
407,470,1,1,0,2
408,471,0,0,1,227
409,471,0,1,1,335
410,471,1,0,0,1
411,471,1,1,1,122
412,472,0,0,0,25
413,472,0,1,1,307
414,472,1,0,0,0
415,472,1,1,1,105
416,473,0,0,0,27
417,473,0,1,1,147
418,473,1,0,0,0
419,473,1,1,0,11
420,474,0,0,1,79
421,474,0,1,1,149
422,474,1,0,0,28
423,474,1,1,0,0
424,475,0,0,0,3
425,475,0,1,0,37
426,475,1,0,0,0
427,475,1,1,0,7
428,476,0,0,0,0
429,476,0,1,0,0
430,476,1,0,0,3
431,476,1,1,0,0
432,477,0,0,0,0
433,477,0,1,0,38
434,477,1,0,0,13
435,477,1,1,0,0
436,478,0,0,0,1
437,478,0,1,0,0
438,478,1,0,0,9
439,478,1,1,0,14
440,479,0,0,0,0
441,479,0,1,0,0
442,479,1,0,0,0
443,479,1,1,0,13
444,480,0,0,0,15
445,480,0,1,0,0
446,480,1,0,0,0
447,480,1,1,0,0
448,481,0,0,0,41
449,481,0,1,0,3
450,481,1,0,0,26
451,481,1,1,0,0
452,482,0,0,0,6
453,482,0,1,1,73
454,482,1,0,0,3
455,482,1,1,0,4
456,483,0,0,0,0
457,483,0,1,0,6
458,483,1,0,0,3
459,483,1,1,0,10
460,484,0,0,0,0
461,484,0,1,0,0
462,484,1,0,0,8
463,484,1,1,1,155
464,485,0,0,0,1
465,485,0,1,0,0
466,485,1,0,0,0
467,485,1,1,1,265
468,486,0,0,1,357
469,486,0,1,0,0
470,486,1,0,0,0
471,486,1,1,0,14
472,487,0,0,1,426
473,487,0,1,0,15
474,487,1,0,0,1
475,487,1,1,0,1
476,488,0,0,1,196
477,488,0,1,0,0
478,488,1,0,0,0
479,488,1,1,0,1
480,489,0,0,1,56
481,489,0,1,0,12
482,489,1,0,1,124
483,489,1,1,0,0
484,490,0,0,0,1
485,490,0,1,0,0
486,490,1,0,0,11
487,490,1,1,0,3
488,491,0,0,0,0
489,491,0,1,0,5
490,491,1,0,0,2
491,491,1,1,0,0
492,492,0,0,0,4
493,492,0,1,0,0
494,492,1,0,0,4
495,492,1,1,0,0
496,493,0,0,0,0
497,493,0,1,0,0
498,493,1,0,0,6
499,493,1,1,0,0
500,494,0,0,0,0
501,494,0,1,0,6
502,494,1,0,0,39
503,494,1,1,0,3
504,495,0,0,0,0
505,495,0,1,0,20
506,495,1,0,0,0
507,495,1,1,0,0
508,496,0,0,1,250
509,496,0,1,0,1
510,496,1,0,0,39
511,496,1,1,0,0
512,497,0,0,1,200
513,497,0,1,1,138
514,497,1,0,1,58
515,497,1,1,0,32
516,498,0,0,0,27
517,498,0,1,1,66
518,498,1,0,0,25
519,498,1,1,0,1
520,499,0,0,0,0
521,499,0,1,1,80
522,499,1,0,0,6
523,499,1,1,0,0
524,500,0,0,0,5
525,500,0,1,0,0
526,500,1,0,0,17
527,500,1,1,0,1
528,501,0,0,0,0
529,501,0,1,0,0
530,501,1,0,1,59
531,501,1,1,0,0
532,502,0,0,0,0
533,502,0,1,0,0
534,502,1,0,0,45
535,502,1,1,0,1
536,503,0,0,0,2
537,503,0,1,0,0
538,503,1,0,1,228
539,503,1,1,0,14
540,504,0,0,0,18
541,504,0,1,0,0
542,504,1,0,1,106
543,504,1,1,0,0
544,505,0,0,0,2
545,505,0,1,0,0
546,505,1,0,0,2
547,505,1,1,0,0
548,506,0,0,0,0
549,506,0,1,0,0
550,506,1,0,1,53
551,506,1,1,0,1
552,507,0,0,0,3
553,507,0,1,0,2
554,507,1,0,1,187
555,507,1,1,0,0
556,508,0,0,0,0
557,508,0,1,0,2
558,508,1,0,1,89
559,508,1,1,0,6
560,509,0,0,0,0
561,509,0,1,0,0
562,509,1,0,0,0
563,509,1,1,0,0
564,510,0,0,1,71
565,510,0,1,0,0
566,510,1,0,0,0
567,510,1,1,0,0
568,511,0,0,1,66
569,511,0,1,1,69
570,511,1,0,0,0
571,511,1,1,0,14
572,512,0,0,0,0
573,512,0,1,0,6
574,512,1,0,0,0
575,512,1,1,0,13
576,513,0,0,0,0
577,513,0,1,0,0
578,513,1,0,0,2
579,513,1,1,0,3
580,514,0,0,0,0
581,514,0,1,0,1
582,514,1,0,0,0
583,514,1,1,0,1
584,515,0,0,0,0
585,515,0,1,0,3
586,515,1,0,0,0
587,515,1,1,0,0
588,516,0,0,0,0
589,516,0,1,0,0
590,516,1,0,0,0
591,516,1,1,0,0
592,517,0,0,0,4
593,517,0,1,0,0
594,517,1,0,0,10
595,517,1,1,0,0
596,518,0,0,0,0
597,518,0,1,0,0
598,518,1,0,0,37
599,518,1,1,0,0
600,519,0,0,0,0
601,519,0,1,0,0
602,519,1,0,0,1
603,519,1,1,0,0
604,520,0,0,0,0
605,520,0,1,0,0
606,520,1,0,0,0
607,520,1,1,0,6
608,521,0,0,0,0
609,521,0,1,0,0
610,521,1,0,0,11
611,521,1,1,0,9
612,522,0,0,0,0
613,522,0,1,0,14
614,522,1,0,0,8
615,522,1,1,0,20
616,523,0,0,0,0
617,523,0,1,0,4
618,523,1,0,0,6
619,523,1,1,0,18
620,524,0,0,0,0
621,524,0,1,0,0
622,524,1,0,0,0
623,524,1,1,0,23
624,525,0,0,0,0
625,525,0,1,0,0
626,525,1,0,0,10
627,525,1,1,0,28
628,526,0,0,0,0
629,526,0,1,0,0
630,526,1,0,0,44
631,526,1,1,0,38
632,527,0,0,0,0
633,527,0,1,0,0
634,527,1,0,0,0
635,527,1,1,0,35
636,528,0,0,0,0
637,528,0,1,0,6
638,528,1,0,0,0
639,528,1,1,0,25
640,529,0,0,0,0
641,529,0,1,0,0
642,529,1,0,0,18
643,529,1,1,0,20
644,530,0,0,0,0
645,530,0,1,0,2
646,530,1,0,0,0
647,530,1,1,0,29
648,531,0,0,0,0
649,531,0,1,0,6
650,531,1,0,0,0
651,531,1,1,0,21
652,532,0,0,0,0
653,532,0,1,0,2
654,532,1,0,0,5
655,532,1,1,0,23
656,533,0,0,0,0
657,533,0,1,0,0
658,533,1,0,0,0
659,533,1,1,0,13
660,534,0,0,0,2
661,534,0,1,0,0
662,534,1,0,0,0
663,534,1,1,0,14
664,535,0,0,0,15
665,535,0,1,0,0
666,535,1,0,0,1
667,535,1,1,0,20
668,536,0,0,0,2
669,536,0,1,0,0
670,536,1,0,0,0
671,536,1,1,0,33
672,537,0,0,0,0
673,537,0,1,0,13
674,537,1,0,0,14
675,537,1,1,0,41
676,538,0,0,0,0
677,538,0,1,0,0
678,538,1,0,0,23
679,538,1,1,1,57
680,539,0,0,0,7
681,539,0,1,0,0
682,539,1,0,0,0
683,539,1,1,0,23
684,540,0,0,0,0
685,540,0,1,0,0
686,540,1,0,0,0
687,540,1,1,0,16
688,541,0,0,0,0
689,541,0,1,0,12
690,541,1,0,0,0
691,541,1,1,0,15
692,542,0,0,0,0
693,542,0,1,0,0
694,542,1,0,0,0
695,542,1,1,0,18
696,543,0,0,1,105
697,543,0,1,1,167
698,543,1,0,0,0
699,543,1,1,0,22
700,544,0,0,1,63
701,544,0,1,0,24
702,544,1,0,0,0
703,544,1,1,0,21
704,545,0,0,0,19
705,545,0,1,1,137
706,545,1,0,0,0
707,545,1,1,0,29
708,546,0,0,0,0
709,546,0,1,0,23
710,546,1,0,0,0
711,546,1,1,0,37
712,547,0,0,0,0
713,547,0,1,0,9
714,547,1,0,0,0
715,547,1,1,1,81
716,548,0,0,0,2
717,548,0,1,0,0
718,548,1,0,0,0
719,548,1,1,1,51
720,549,0,0,0,0
721,549,0,1,0,1
722,549,1,0,0,0
723,549,1,1,0,37
724,550,0,0,0,0
725,550,0,1,0,0
726,550,1,0,0,21
727,550,1,1,0,39
728,551,0,0,0,0
729,551,0,1,0,0
730,551,1,0,0,0
731,551,1,1,0,29
732,552,0,0,0,0
733,552,0,1,0,0
734,552,1,0,0,0
735,552,1,1,0,31
736,553,0,0,0,0
737,553,0,1,0,29
738,553,1,0,1,72
739,553,1,1,0,28
740,554,0,0,0,9
741,554,0,1,0,36
742,554,1,0,0,12
743,554,1,1,1,62
744,555,0,0,0,38
745,555,0,1,0,2
746,555,1,0,0,0
747,555,1,1,0,31
748,556,0,0,0,38
749,556,0,1,0,0
750,556,1,0,0,1
751,556,1,1,1,51
752,557,0,0,0,31
753,557,0,1,0,43
754,557,1,0,0,1
755,557,1,1,0,24
756,558,0,0,0,6
757,558,0,1,1,64
758,558,1,0,0,23
759,558,1,1,0,27
760,559,0,0,1,184
761,559,0,1,0,21
762,559,1,0,0,10
763,559,1,1,0,21
764,560,0,0,1,174
765,560,0,1,1,76
766,560,1,0,0,0
767,560,1,1,1,55
768,561,0,0,0,4
769,561,0,1,0,0
770,561,1,0,0,0
771,561,1,1,0,45
772,562,0,0,0,0
773,562,0,1,0,2
774,562,1,0,0,0
775,562,1,1,1,47
776,563,0,0,0,4
777,563,0,1,0,22
778,563,1,0,0,0
779,563,1,1,0,44
780,564,0,0,0,7
781,564,0,1,0,0
782,564,1,0,0,5
783,564,1,1,0,41
784,565,0,0,0,0
785,565,0,1,0,12
786,565,1,0,0,1
787,565,1,1,1,135
788,566,0,0,0,5
789,566,0,1,0,41
790,566,1,0,0,4
791,566,1,1,1,105
792,567,0,0,0,0
793,567,0,1,1,94
794,567,1,0,0,14
795,567,1,1,1,54
796,568,0,0,0,0
797,568,0,1,0,31
798,568,1,0,0,0
799,568,1,1,0,38
800,569,0,0,0,0
801,569,0,1,0,1
802,569,1,0,0,5
803,569,1,1,1,50
804,570,0,0,0,1
805,570,0,1,0,0
806,570,1,0,0,3
807,570,1,1,0,45
808,571,0,0,0,6
809,571,0,1,0,20
810,571,1,0,0,7
811,571,1,1,0,45
812,572,0,0,0,0
813,572,0,1,0,10
814,572,1,0,0,3
815,572,1,1,0,41
816,573,0,0,0,0
817,573,0,1,0,2
818,573,1,0,0,16
819,573,1,1,1,47
820,574,0,0,0,0
821,574,0,1,0,12
822,574,1,0,0,0
823,574,1,1,0,36
824,575,0,0,0,0
825,575,0,1,0,6
826,575,1,0,0,0
827,575,1,1,0,37
828,576,0,0,0,3
829,576,0,1,0,0
830,576,1,0,0,0
831,576,1,1,1,196
832,577,0,0,0,0
833,577,0,1,0,0
834,577,1,0,0,0
835,577,1,1,0,42
836,578,0,0,0,0
837,578,0,1,0,1
838,578,1,0,1,112
839,578,1,1,0,27
840,579,0,0,0,5
841,579,0,1,0,10
842,579,1,0,1,468
843,579,1,1,1,91
844,580,0,0,0,0
845,580,0,1,0,0
846,580,1,0,1,274
847,580,1,1,1,131
848,581,0,0,0,8
849,581,0,1,0,10
850,581,1,0,1,77
851,581,1,1,0,28
852,582,0,0,0,4
853,582,0,1,0,28
854,582,1,0,0,0
855,582,1,1,0,20
856,583,0,0,0,7
857,583,0,1,0,0
858,583,1,0,0,0
859,583,1,1,0,30
860,584,0,0,1,179
861,584,0,1,0,1
862,584,1,0,0,0
863,584,1,1,0,32
864,585,0,0,1,144
865,585,0,1,0,0
866,585,1,0,0,4
867,585,1,1,0,31
868,586,0,0,1,128
869,586,0,1,0,45
870,586,1,0,0,0
871,586,1,1,0,33
872,587,0,0,1,107
873,587,0,1,0,0
874,587,1,0,0,0
875,587,1,1,0,21
876,588,0,0,0,46
877,588,0,1,0,16
878,588,1,0,0,0
879,588,1,1,1,116
880,589,0,0,0,0
881,589,0,1,0,20
882,589,1,0,0,1
883,589,1,1,1,101
884,590,0,0,0,0
885,590,0,1,0,23
886,590,1,0,0,19
887,590,1,1,0,23
888,591,0,0,0,0
889,591,0,1,0,1
890,591,1,0,0,2
891,591,1,1,0,16
892,592,0,0,0,0
893,592,0,1,0,2
894,592,1,0,0,5
895,592,1,1,0,22
896,593,0,0,0,0
897,593,0,1,0,2
898,593,1,0,1,47
899,593,1,1,0,22
900,594,0,0,0,0
901,594,0,1,0,0
902,594,1,0,0,13
903,594,1,1,0,25
904,595,0,0,0,0
905,595,0,1,0,0
906,595,1,0,0,0
907,595,1,1,0,30
908,596,0,0,0,7
909,596,0,1,0,0
910,596,1,0,0,0
911,596,1,1,0,44
912,597,0,0,0,4
913,597,0,1,0,0
914,597,1,0,0,1
915,597,1,1,0,37
916,598,0,0,0,44
917,598,0,1,0,0
918,598,1,0,0,0
919,598,1,1,0,38
920,599,0,0,0,12
921,599,0,1,0,4
922,599,1,0,0,0
923,599,1,1,0,34
924,600,0,0,0,1
925,600,0,1,0,0
926,600,1,0,0,0
927,600,1,1,0,25
928,601,0,0,0,0
929,601,0,1,0,0
930,601,1,0,0,0
931,601,1,1,0,37
932,602,0,0,0,3
933,602,0,1,0,1
934,602,1,0,0,0
935,602,1,1,0,25
936,603,0,0,0,0
937,603,0,1,0,1
938,603,1,0,0,0
939,603,1,1,0,24
940,604,0,0,0,2
941,604,0,1,0,0
942,604,1,0,0,2
943,604,1,1,0,22
944,605,0,0,0,15
945,605,0,1,0,6
946,605,1,0,0,0
947,605,1,1,0,18
948,606,0,0,0,1
949,606,0,1,1,62
950,606,1,0,0,0
951,606,1,1,0,26
952,607,0,0,0,9
953,607,0,1,0,0
954,607,1,0,0,0
955,607,1,1,0,39
956,608,0,0,0,1
957,608,0,1,0,0
958,608,1,0,0,0
959,608,1,1,1,56
960,609,0,0,0,0
961,609,0,1,0,13
962,609,1,0,0,3
963,609,1,1,1,65
964,610,0,0,0,6
965,610,0,1,0,11
966,610,1,0,0,1
967,610,1,1,0,26
968,611,0,0,0,14
969,611,0,1,0,0
970,611,1,0,0,7
971,611,1,1,0,20
972,612,0,0,0,0
973,612,0,1,0,0
974,612,1,0,0,1
975,612,1,1,0,21
976,613,0,0,0,0
977,613,0,1,0,14
978,613,1,0,0,0
979,613,1,1,0,18
980,614,0,0,0,0
981,614,0,1,0,5
982,614,1,0,0,1
983,614,1,1,0,19
984,615,0,0,0,2
985,615,0,1,0,0
986,615,1,0,0,0
987,615,1,1,1,135
988,616,0,0,0,0
989,616,0,1,0,3
990,616,1,0,0,0
991,616,1,1,0,45
992,617,0,0,0,0
993,617,0,1,0,46
994,617,1,0,0,0
995,617,1,1,0,26
996,618,0,0,0,15
997,618,0,1,0,5
998,618,1,0,0,7
999,618,1,1,0,21
1000,619,0,0,0,4
1001,619,0,1,0,0
1002,619,1,0,0,7
1003,619,1,1,0,21
1004,620,0,0,0,1
1005,620,0,1,0,0
1006,620,1,0,1,55
1007,620,1,1,1,107
1008,621,0,0,0,0
1009,621,0,1,0,2
1010,621,1,0,0,23
1011,621,1,1,0,33
1012,622,0,0,0,4
1013,622,0,1,0,6
1014,622,1,0,1,226
1015,622,1,1,0,25
1016,623,0,0,1,77
1017,623,0,1,1,60
1018,623,1,0,1,135
1019,623,1,1,0,20
1020,624,0,0,1,119
1021,624,0,1,0,9
1022,624,1,0,1,289
1023,624,1,1,0,14
1024,625,0,0,0,0
1025,625,0,1,0,6
1026,625,1,0,1,116
1027,625,1,1,0,32
1028,626,0,0,0,2
1029,626,0,1,0,14
1030,626,1,0,0,0
1031,626,1,1,0,25
1032,627,0,0,0,15
1033,627,0,1,0,15
1034,627,1,0,0,1
1035,627,1,1,0,26
1036,628,0,0,0,9
1037,628,0,1,0,7
1038,628,1,0,0,0
1039,628,1,1,0,25
1040,629,0,0,0,0
1041,629,0,1,0,0
1042,629,1,0,0,1
1043,629,1,1,0,24
1044,630,0,0,1,115
1045,630,0,1,0,0
1046,630,1,0,0,0
1047,630,1,1,0,24
1048,631,0,0,1,170
1049,631,0,1,0,7
1050,631,1,0,0,0
1051,631,1,1,0,30
1052,632,0,0,0,25
1053,632,0,1,0,0
1054,632,1,0,0,2
1055,632,1,1,1,130
1056,633,0,0,0,16
1057,633,0,1,0,0
1058,633,1,0,0,0
1059,633,1,1,1,63
1060,634,0,0,0,2
1061,634,0,1,0,0
1062,634,1,0,0,0
1063,634,1,1,0,15
1064,635,0,0,0,5
1065,635,0,1,0,12
1066,635,1,0,0,0
1067,635,1,1,1,281
1068,636,0,0,0,0
1069,636,0,1,0,5
1070,636,1,0,0,10
1071,636,1,1,1,164
1072,637,0,0,0,20
1073,637,0,1,0,10
1074,637,1,0,0,0
1075,637,1,1,0,35
1076,638,0,0,0,0
1077,638,0,1,1,58
1078,638,1,0,0,0
1079,638,1,1,0,17
1080,639,0,0,0,0
1081,639,0,1,0,9
1082,639,1,0,0,0
1083,639,1,1,0,18
1084,640,0,0,0,0
1085,640,0,1,0,0
1086,640,1,0,0,0
1087,640,1,1,0,17
1088,641,0,0,0,0
1089,641,0,1,0,0
1090,641,1,0,0,0
1091,641,1,1,0,17
1092,642,0,0,0,36
1093,642,0,1,0,0
1094,642,1,0,0,0
1095,642,1,1,0,13
1096,643,0,0,0,2
1097,643,0,1,0,3
1098,643,1,0,0,0
1099,643,1,1,0,14
1100,644,0,0,0,0
1101,644,0,1,0,0
1102,644,1,0,0,0
1103,644,1,1,0,19
1104,645,0,0,0,16
1105,645,0,1,1,87
1106,645,1,0,0,0
1107,645,1,1,1,135
1108,646,0,0,0,0
1109,646,0,1,0,13
1110,646,1,0,1,48
1111,646,1,1,1,131
1112,647,0,0,0,0
1113,647,0,1,0,4
1114,647,1,0,1,67
1115,647,1,1,0,41
1116,648,0,0,0,4
1117,648,0,1,0,1
1118,648,1,0,0,10
1119,648,1,1,0,26
1120,649,0,0,0,0
1121,649,0,1,0,0
1122,649,1,0,0,2
1123,649,1,1,0,24
1124,650,0,0,0,6
1125,650,0,1,0,0
1126,650,1,0,0,0
1127,650,1,1,0,20
1128,651,0,0,0,0
1129,651,0,1,0,0
1130,651,1,0,0,0
1131,651,1,1,0,23
1132,652,0,0,0,0
1133,652,0,1,0,1
1134,652,1,0,0,0
1135,652,1,1,0,18
1136,653,0,0,0,0
1137,653,0,1,0,0
1138,653,1,0,0,0
1139,653,1,1,0,13
1140,654,0,0,0,5
1141,654,0,1,0,1
1142,654,1,0,0,0
1143,654,1,1,0,31
1144,655,0,0,0,0
1145,655,0,1,0,3
1146,655,1,0,0,2
1147,655,1,1,0,14
1148,656,0,0,0,0
